recommendedVideoURL,top20,recommendedAuthor,recommendedTitle,thumbnail,step,amount,equivalent,related,unrelated
https://youtube.com/watch?v=xqK4NfOOF9A,FALSE,BBC News,Coronavirus and ibuprofen: Separating fact from fiction - BBC News,https://i.ytimg.com/vi/xqK4NfOOF9A/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=JgNw63zfpU0,FALSE,Sky News,Is London approaching lockdown?,https://i.ytimg.com/vi/JgNw63zfpU0/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=Faro2mDRklg,FALSE,ABC News In-depth,Coronavirus: Inside Italy’s COVID-19 Lockdown | Foreign Correspondent,https://i.ytimg.com/vi/Faro2mDRklg/mqdefault.jpg,English,23,x,,
https://youtube.com/watch?v=MZrU-U3RCew,FALSE,Sky News,Sky News special: How coronavirus spread across the globe,https://i.ytimg.com/vi/MZrU-U3RCew/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=kIVmENS5F4E,FALSE,BBC Learning English,Coronavirus: Italy takes action: BBC News Review,https://i.ytimg.com/vi/kIVmENS5F4E/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=ZSht92mMW9c,FALSE,Sky News,Is Spain Europe’s new coronavirus epicentre?,https://i.ytimg.com/vi/ZSht92mMW9c/mqdefault.jpg,English,14,x,,
https://youtube.com/watch?v=xaNKTlcqLdI,FALSE,Hindustan Times,‘I’m a little upset with China’: Donald Trump on coronavirus crisis,https://i.ytimg.com/vi/xaNKTlcqLdI/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=cNTV5tZEMFo,TRUE,Relax Music,"Afternoon Tea Jazz - Relaxing Morning Tea JAZZ Music For Work,Study,Reading",https://i.ytimg.com/vi/cNTV5tZEMFo/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=xDNnGdMjYTk,TRUE,Dos Rombos en la Cocina,Desinfectante casero para manos [CORONAVIRUS COVID-19] a mano o con Thermomix Mambo MyCook,https://i.ytimg.com/vi/xDNnGdMjYTk/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=RzOozSsTetE,TRUE,Modern Aging - Holistic Health and Wealth After 50,Got Mild Coronavirus Symptoms?  Tips On What To Do,https://i.ytimg.com/vi/RzOozSsTetE/mqdefault.jpg,English,42,x,,
https://youtube.com/watch?v=vCAzzhOg-xk,TRUE,DW Documental,Nuestro cerebro es lo que comemos | DW Documental,https://i.ytimg.com/vi/vCAzzhOg-xk/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=6iUhMRqotrI,TRUE,Dr Maria and Maaz,Recognizing Day to Day Signs and Symptoms of Coronavirus,https://i.ytimg.com/vi/6iUhMRqotrI/mqdefault.jpg,English,20,x,,
https://youtube.com/watch?v=3x1aLAw_xkY,TRUE,Cambridge University,Spanish Flu: a warning from history,https://i.ytimg.com/vi/3x1aLAw_xkY/mqdefault.jpg,English,10,,x,
https://youtube.com/watch?v=hquh6HgMyJs,TRUE,Cafe Music BGM channel,City Nights Hip Hop Jazz - Chill Out Jazzy Beats for Working at Home,https://i.ytimg.com/vi/hquh6HgMyJs/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=Ylp8OnZKAZU,TRUE,Cafe Music BGM channel,"Coffee Jazz: Mellow Coffee House Instrumental Background to Relax, Study, Work",https://i.ytimg.com/vi/Ylp8OnZKAZU/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=eFb6kuqRqI0,TRUE,ITV News,British nurse describes how coronavirus patients in Italy treated as ’numbers’ | ITV News,https://i.ytimg.com/vi/eFb6kuqRqI0/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=5eChKHQMJXw,TRUE,Cafe Music BGM channel,Hawaiian Cafe: Relaxing Ukulele Music - Hawaiian Tropical Beach Music for Good Mood,https://i.ytimg.com/vi/5eChKHQMJXw/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=NJLXdsO1GBI,TRUE,Stated Clearly,Where Do New Viruses Come From?,https://i.ytimg.com/vi/NJLXdsO1GBI/mqdefault.jpg,English,15,,x,
https://youtube.com/watch?v=kC-H8fFzZes,TRUE,NHS Forth Valley,Clearing Your Chest with Breathing Exercises,https://i.ytimg.com/vi/kC-H8fFzZes/mqdefault.jpg,English,10,,,x
https://youtube.com/watch?v=okg7uq_HrhQ,TRUE,MedCram - Medical Lectures Explained CLEARLY,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) & COVID-19 Treatment,https://i.ytimg.com/vi/okg7uq_HrhQ/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=zQGOcOUBi6s,TRUE,Kurzgesagt – In a Nutshell,The Immune System Explained I – Bacteria Infection,https://i.ytimg.com/vi/zQGOcOUBi6s/mqdefault.jpg,English,16,,x,
https://youtube.com/watch?v=UIJ6Gefld_A,TRUE,BBC News,Coronavirus: A quarter of the world’s population in lockdown - BBC News,https://i.ytimg.com/vi/UIJ6Gefld_A/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=JKpVMivbTfg,TRUE,Osmosis,"COVID-19 (Coronavirus Disease 19) March Update- causes, symptoms, diagnosis, treatment, pathology",https://i.ytimg.com/vi/JKpVMivbTfg/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=6C-wfV27bzI,TRUE,Back Intelligence,How To Fix Forward Head Posture - 3 Easy Exercises (From a Chiropractor),https://i.ytimg.com/vi/6C-wfV27bzI/mqdefault.jpg,English,5,,,x
https://youtube.com/watch?v=I-Yd-_XIWJg,TRUE,Scientific Animations,Coronavirus outbreak (covid 19) explained through 3D Medical Animation,https://i.ytimg.com/vi/I-Yd-_XIWJg/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=oqtfqVsFaqc,TRUE,AsapSCIENCE,What Happens When There Is A Pandemic? | CORONAVIRUS,https://i.ytimg.com/vi/oqtfqVsFaqc/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=ZBXSC30pmQY,TRUE,BBC News,Coronavirus: Spain’s death toll surpasses China’s - BBC News,https://i.ytimg.com/vi/ZBXSC30pmQY/mqdefault.jpg,English,44,x,,
https://youtube.com/watch?v=PzunOgYHeyg,FALSE,Science ABC,Immune System: Innate and Adaptive Immunity Explained,https://i.ytimg.com/vi/PzunOgYHeyg/mqdefault.jpg,English,8,,x,
https://youtube.com/watch?v=8FqlTslU22s,FALSE,Amoeba Sisters,Viruses (Updated),https://i.ytimg.com/vi/8FqlTslU22s/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=eup3_i_5uaw,FALSE,Osmosis,"COVID-19 (Coronavirus Disease 19) - February Update - causes, symptoms, diagnosis, pathology",https://i.ytimg.com/vi/eup3_i_5uaw/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=b_wxaHwJ0aM,FALSE,MEDSimplified,10 FOODS TO BOOST YOUR IMMUNITY - HOW TO BOOST IMMUNITY NATURAL,https://i.ytimg.com/vi/b_wxaHwJ0aM/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=PWzbArPgo-o,FALSE,Ninja Nerd Science,"COVID-19 | Corona Virus: Epidemiology, Pathophysiology, Diagnostics",https://i.ytimg.com/vi/PWzbArPgo-o/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=3Uugj-zxA5E,FALSE,Violin MD,DOCTOR EXPLAINS COVID-19 (CORONAVIRUS),https://i.ytimg.com/vi/3Uugj-zxA5E/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=Fqw-9yMV0sI,FALSE,TEDx Talks,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,https://i.ytimg.com/vi/Fqw-9yMV0sI/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=gk_Qf-JAL84,FALSE,MedCram - Medical Lectures Explained CLEARLY,Mechanical Ventilation Explained Clearly - Ventilator Settings & Modes,https://i.ytimg.com/vi/gk_Qf-JAL84/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=mOV1aBVYKGA,FALSE,World Health Organization (WHO),Novel coronavirus (2019-nCoV),https://i.ytimg.com/vi/mOV1aBVYKGA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=xdZtMgpxnPI,FALSE,Sky News,New innovation could help solve ventilator shortage,https://i.ytimg.com/vi/xdZtMgpxnPI/mqdefault.jpg,English,24,,x,
https://youtube.com/watch?v=LqKwAIIy-Mo,FALSE,MedCram - Medical Lectures Explained CLEARLY,"Coronavirus Pandemic Update 43: Shortages, Immunity, & Can a TB Vaccine (BCG) Help Prevent COVID-19?",https://i.ytimg.com/vi/LqKwAIIy-Mo/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=OyfbHItsmhA,FALSE,NBC News,New York City At The Epicenter Of Outbreak In The U.S | NBC Nightly News,https://i.ytimg.com/vi/OyfbHItsmhA/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=iQ9Su-TO3Sw,FALSE,Audioholics,Living with Coronavirus (COVID-19) Symptoms & Treatments,https://i.ytimg.com/vi/iQ9Su-TO3Sw/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=SSuxVwMkcpA,FALSE,AsapSCIENCE,The Coronavirus Vaccine Explained | COVID-19,https://i.ytimg.com/vi/SSuxVwMkcpA/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=prJVfxxlTbU,FALSE,ITV News,"Coronavirus update: Wednesday, 25 March | ITV News",https://i.ytimg.com/vi/prJVfxxlTbU/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=05wyH1-mLGk,FALSE,3M Health Care,Medical Respirators   N95 Fitting Instructions   3M Health Care Respirator & Surgical Mask 1870,https://i.ytimg.com/vi/05wyH1-mLGk/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=nyBV18sHNSg,FALSE,RegisteredNurseRN,"Cholecystitis Nursing NCLEX Pathophysiology, Symptoms (T-Tube & Cholecystostomy)",https://i.ytimg.com/vi/nyBV18sHNSg/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=2pQYtc0poxE,TRUE,NBC News,NY Gov. Cuomo Gives Update On Coronavirus Pandemic | NBC News (Live Stream Recording),https://i.ytimg.com/vi/2pQYtc0poxE/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=wUgEhfo_qxU,TRUE,Professor Dave Explains,Viruses: Molecular Hijackers,https://i.ytimg.com/vi/wUgEhfo_qxU/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=pKu8Bzq64iY,TRUE,ProCPR,What are the Signs and Symptoms of Coronavirus COVID-19?,https://i.ytimg.com/vi/pKu8Bzq64iY/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=e1a6J9q4mkk,TRUE,Northwell Health,What Happens When You Have Coronavirus,https://i.ytimg.com/vi/e1a6J9q4mkk/mqdefault.jpg,English,11,x,,
https://youtube.com/watch?v=G9FGrmYUr5c,TRUE,Verge Science,See how the coronavirus spreads so easily,https://i.ytimg.com/vi/G9FGrmYUr5c/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=-LKVUarhtvE,TRUE,Vox,How soap kills the coronavirus,https://i.ytimg.com/vi/-LKVUarhtvE/mqdefault.jpg,English,23,x,,
https://youtube.com/watch?v=1wBGrJWt1rs,TRUE,Cadena SER,🔴 DIRECTO | Sigue en vivo la última hora sobre el coronavirus y el estado alarma,https://i.ytimg.com/vi/1wBGrJWt1rs/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=VW2-ccYZG-A,FALSE,Cheddar,How Will Summer Really Impact Coronavirus? - Cheddar Explains,https://i.ytimg.com/vi/VW2-ccYZG-A/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=O51LOuQzROI,FALSE,Washington Post,Watch drone video of Los Angeles as coronavirus shuts down the city,https://i.ytimg.com/vi/O51LOuQzROI/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=Ut4OcTogtac,FALSE,ITV News,"’Nothing is ruled out’ if Londoners disobey social distancing advice, says Boris Johnson | ITV News",https://i.ytimg.com/vi/Ut4OcTogtac/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=AnX5bRmepmI,FALSE,CBC News,COVID-19 update: Trudeau addresses Canadians | Special coverage,https://i.ytimg.com/vi/AnX5bRmepmI/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=fgBla7RepXU,FALSE,It’s Okay To Be Smart,Lo que esta tabla realmente significa para el COVID-19,https://i.ytimg.com/vi/fgBla7RepXU/mqdefault.jpg,English,40,x,,
https://youtube.com/watch?v=2z43pyFpCu8,FALSE,BBC News,Coronavirus: Italy virus deaths rise but infections slow again  - BBC News,https://i.ytimg.com/vi/2z43pyFpCu8/mqdefault.jpg,English,51,x,,
https://youtube.com/watch?v=bO7ehsQzueY,FALSE,ITV News,What you can and can’t do during the three-week UK coronavirus lockdown | ITV News,https://i.ytimg.com/vi/bO7ehsQzueY/mqdefault.jpg,English,46,x,,
https://youtube.com/watch?v=AJRMEmvMB24,FALSE,Sky News,21-year-old with no known health concerns dies from COVID-19,https://i.ytimg.com/vi/AJRMEmvMB24/mqdefault.jpg,English,28,x,,
https://youtube.com/watch?v=bYQjssb7xdk,FALSE,BBC News,Coronavirus: What is social distancing? - BBC News,https://i.ytimg.com/vi/bYQjssb7xdk/mqdefault.jpg,English,9,x,,
https://youtube.com/watch?v=MxkaAjQwQlQ,FALSE,Global News,Coronavirus outbreak: New York governor updates state’s COVID-19 response | LIVE,https://i.ytimg.com/vi/MxkaAjQwQlQ/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=WU00nSQoJjU,FALSE,Sky News Australia,The world ‘must never forget the deadly coronavirus cover-up’,https://i.ytimg.com/vi/WU00nSQoJjU/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=A8ENCArHkwI,FALSE,CBS This Morning,107-year-old woman who danced with Obamas finally gets ID,https://i.ytimg.com/vi/A8ENCArHkwI/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=h9d86ocFlxE,FALSE,Vox,"Social distancing during coronavirus, explained by an expert",https://i.ytimg.com/vi/h9d86ocFlxE/mqdefault.jpg,English,24,x,,
https://youtube.com/watch?v=igfsf096n3M,FALSE,BBC News,Coronavirus: UK to open temporary hospital with military help - BBC News,https://i.ytimg.com/vi/igfsf096n3M/mqdefault.jpg,English,30,x,,
https://youtube.com/watch?v=d36-St2T9iE,FALSE,BBC News,Coronavirus: Death toll in the UK reaches 422 - BBC News,https://i.ytimg.com/vi/d36-St2T9iE/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=5qTwevBGDuU,FALSE,CNA,When is COVID-19 most infectious? | An infectious diseases expert answers frequently asked questions,https://i.ytimg.com/vi/5qTwevBGDuU/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=beYlKvGOxqI,FALSE,BBC News,Coronavirus: The global response to another huge rise in cases – BBC News,https://i.ytimg.com/vi/beYlKvGOxqI/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=0XPQlUXosaA,FALSE,BBC News,Coronavirus: Prince Charles tests positive but ’remains in good health’ - BBC News,https://i.ytimg.com/vi/0XPQlUXosaA/mqdefault.jpg,English,43,x,,
https://youtube.com/watch?v=1gJVbxqkOIo,FALSE,South China Morning Post,Coronavirus: Which countries and regions in the world are most at risk in the Covid-19 pandemic?,https://i.ytimg.com/vi/1gJVbxqkOIo/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=iqf_jYkZ7EA,TRUE,Pokémon Millennium,Memoride #1 - Uno è tutto e tutto è uno,https://i.ytimg.com/vi/iqf_jYkZ7EA/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=OTYfke545vI,TRUE,AsapSCIENCE,What Actually Happens If You Get Coronavirus?,https://i.ytimg.com/vi/OTYfke545vI/mqdefault.jpg,English,16,x,,
https://youtube.com/watch?v=pvqa8dsBtno,TRUE,How To Cook That,Debunking Fake Videos & WHO’S behind 5-min crafts? | How To Cook That Ann Reardon,https://i.ytimg.com/vi/pvqa8dsBtno/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=_Y9EZcw5zaA,TRUE,john peter sloan,PRONUNCIA INGLESE PER ITALIANI,https://i.ytimg.com/vi/_Y9EZcw5zaA/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=sRv19gkZ4E0,TRUE,Kurzgesagt – In a Nutshell,The Ebola Virus Explained — How Your Body Fights For Survival,https://i.ytimg.com/vi/sRv19gkZ4E0/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=BWO6i8cH8SA,TRUE,The Daily Show with Trevor Noah,"Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",https://i.ytimg.com/vi/BWO6i8cH8SA/mqdefault.jpg,English,9,x,,
https://youtube.com/watch?v=pzV-o011fis,FALSE,Global News,Coronavirus outbreak: Trudeau addresses Canadians on COVID-19 response | LIVE,https://i.ytimg.com/vi/pzV-o011fis/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=M2wLiUhkmTk,FALSE,The Daily Show with Trevor Noah,China Recovers & U.S. Senators Profit Off The Pandemic | The Daily Social Distancing Show,https://i.ytimg.com/vi/M2wLiUhkmTk/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=57yBqZt5szI,FALSE,The Star,“It is excruciating”: Covid-19 patient from N. Sembilan shares coronavirus experience,https://i.ytimg.com/vi/57yBqZt5szI/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=3dmIzW3icRs,FALSE,Going Underground on RT,Italian Doctor on What Medications NOT to Take for Coronavirus (COVID-19),https://i.ytimg.com/vi/3dmIzW3icRs/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=JINuIu0Th-Q,TRUE,The Daily Show with Trevor Noah,Trump’s Big Plan To “Pack Churches” On Easter | The Daily Social Distancing Show,https://i.ytimg.com/vi/JINuIu0Th-Q/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=3-pHQPWt0Sw,TRUE,BBC News,Dutch family ’waiting for end of time’ found in secret room - BBC News,https://i.ytimg.com/vi/3-pHQPWt0Sw/mqdefault.jpg,English,7,,,x
https://youtube.com/watch?v=wH8xW9KIXB8,TRUE,Late Night with Seth Meyers,"Jokes Seth Can’t Tell: The First Black Astronaut, Gwyneth Paltrow’s Candle",https://i.ytimg.com/vi/wH8xW9KIXB8/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=9FzKK5FJa78,TRUE,Hari Ghotra,Red Lentil Dhal Recipe,https://i.ytimg.com/vi/9FzKK5FJa78/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=yFuzzwsIRs0,TRUE,NowThis News,"Top 5 Most Shocking Coronavirus Stories This Week (March 15, 2020) | NowThis",https://i.ytimg.com/vi/yFuzzwsIRs0/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=VHtCmp3oN04,TRUE,BBC News,The North Korean prisoner who escaped with her guard - BBC News,https://i.ytimg.com/vi/VHtCmp3oN04/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=3K3fy5eKeuM,FALSE,DW Documentary,Coronavirus in China | DW Documentary,https://i.ytimg.com/vi/3K3fy5eKeuM/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=D9FkNPRwt_M,FALSE,TRT World,"The coronavirus has mutated, and it won’t be the last time",https://i.ytimg.com/vi/D9FkNPRwt_M/mqdefault.jpg,English,12,x,,
https://youtube.com/watch?v=LVBc7-Te_yA,FALSE,THE KOREA TIMES 코리아타임스,"’Vaccines won’t work’: US virologist breaks down COVID-19, how to curb spread",https://i.ytimg.com/vi/LVBc7-Te_yA/mqdefault.jpg,English,16,x,,
https://youtube.com/watch?v=RNs49Yh_jWU,FALSE,Málaga 24h TV Noticias,Directo de Málaga 24 horas | canal televisión español TV en vivo noticias coronavirus  hoy live,https://i.ytimg.com/vi/RNs49Yh_jWU/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=ddlRvqhGdPk,FALSE,Los Angeles Times,"The Science Behind the Coronavirus, the complete series",https://i.ytimg.com/vi/ddlRvqhGdPk/mqdefault.jpg,English,52,x,,
https://youtube.com/watch?v=DaqniOlKuFY,FALSE,Good Morning America,Trump vows US will soon be open for business l GMA,https://i.ytimg.com/vi/DaqniOlKuFY/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=5n12I13sAkA,TRUE,ABC News (Australia),Italy’s coronavirus patients dying alone as hospitals reach breaking point | ABC News,https://i.ytimg.com/vi/5n12I13sAkA/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=y39Y6ANewME,TRUE,CGTN,Italian hospital overwhelmed with COVID-19 cases,https://i.ytimg.com/vi/y39Y6ANewME/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=IPBjDBT6ohQ,TRUE,VOA News,First Stage of COVID-19 Vaccine Tests Begin in Seattle,https://i.ytimg.com/vi/IPBjDBT6ohQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=Ma07a6svw5w,TRUE,3D4Medical,COVID-19: The Facts,https://i.ytimg.com/vi/Ma07a6svw5w/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=HUiccX0yrms,TRUE,BBC News اردو,Coronavirus symptoms and signs - BBCURDU,https://i.ytimg.com/vi/HUiccX0yrms/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=WP0NoYZubQk,TRUE,ITV News,Coronavirus: California is in lockdown with 40 million ordered to stay home | ITV News,https://i.ytimg.com/vi/WP0NoYZubQk/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=wGTyf0RBSgA,TRUE,CBS This Morning,Italy continues to face greatest coronavirus challenge,https://i.ytimg.com/vi/wGTyf0RBSgA/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=1UnIDL-eHOs,TRUE,Vox,Why we say “OK”,https://i.ytimg.com/vi/1UnIDL-eHOs/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=e6XZfSZSw80,TRUE,The Jackal,The Jackal - Quando ti ROVINANO le CERTEZZE,https://i.ytimg.com/vi/e6XZfSZSw80/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=3rAuoeaA4Qc,TRUE,Roberto Ruga psicoterapeuta,La manipolazione Linguistica - tecniche e strategie,https://i.ytimg.com/vi/3rAuoeaA4Qc/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=B-dp4Byx2HA,TRUE,MasterChef Italia,〃Secondo te è una besciamella questa?〃 - Puntata 3 | MasterChef Italia 2,https://i.ytimg.com/vi/B-dp4Byx2HA/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=Cq90lUQUCUo,TRUE,Italia Squisita,Pizza napoletana fatta in casa: la ricetta di Davide Civitiello,https://i.ytimg.com/vi/Cq90lUQUCUo/mqdefault.jpg,English,5,,,x
https://youtube.com/watch?v=XQ9WX4qVxEo,TRUE,Extra Credits,The 1918 Flu Pandemic - Emergence - Extra History - #1,https://i.ytimg.com/vi/XQ9WX4qVxEo/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=XNdDJXF2QXo,TRUE,The Jackal,The Jackal - LA RIMPATRIATA DEL LICEO - quando i tuoi AMICI fanno i FIGLI,https://i.ytimg.com/vi/XNdDJXF2QXo/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=b3FW7fj-Kcc,TRUE,Good Morning Britain,Coronavirus Survivor Describes Her Experience | Good Morning Britain,https://i.ytimg.com/vi/b3FW7fj-Kcc/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=C4iZLfiK3rk,FALSE,The New York Times,How New Yorkers Are Coping With Coronavirus | NYT News,https://i.ytimg.com/vi/C4iZLfiK3rk/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=_066dEkycr4,FALSE,LastWeekTonight,Coronavirus II: Last Week Tonight with John Oliver (HBO),https://i.ytimg.com/vi/_066dEkycr4/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=o3z-MH-xxdI,FALSE,The New York Times,"As the Coronavirus Approaches, Mexico Looks the Other Way | The Dispatch",https://i.ytimg.com/vi/o3z-MH-xxdI/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=F576tDLa10E,FALSE,Business Insider,Why A Coronavirus Vaccine Could Be Developed In Record Time,https://i.ytimg.com/vi/F576tDLa10E/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=28ZN0wsfBpk,FALSE,Channel 4 News,Intensive care doctor warns of ’tsunami’ of UK coronavirus cases - says we ’won’t cope’ | COVID-19,https://i.ytimg.com/vi/28ZN0wsfBpk/mqdefault.jpg,English,34,x,,
