login,uxLang,recommendedVideoId,recommendedAuthor,recommendedForYou,pseudonym,isAPItoo,step
true,en,x__XHmj3Fro,Folha Política,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,Y5cPONYblh0,Canal DJ,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,w_1fwPHI2jc,Band Jornalismo,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,90xJ7JTF_6E,Rádio BandNews FM,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,Hs85R1lEc5E,Mariana Ferrão,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,pOHgLWN8x5A,HistóriAS - Arthur Lorenzo,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,N4e-6oO3N-0,Matias Alves,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,99QXytSaYtc,Mariana Ferrão,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,w1bTo0XPI4Q,Clube de Meditação para Pensamentos Poderosos,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,rJpfo75fLzY,Le Média,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,XTAG62Lt_5M,Pastor Antônio Júnior,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,KPU2XNReRYY,Secrets d’Histoire Officiel,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,hnK4ThJuLZE,LCI,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,LC9qVC___pg,C Pol,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,pMG9s9FAtL8,Jhefferson Rodriguez,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,GZ6kVuyEdaM,Jair Bolsonaro,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,AgI3Ixk1UCI,Carol Capel,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,j86teuRCTlg,PlatinaLine,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,yhapWmzGXUs,TV Senado,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,1ezrh9gxQcU,Correio do Povo play,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,yPXbS0iOBuQ,Wankil Studio - Laink et Terracid,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,jhMq1o60VYM,Mamãe Amélia,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,0ZarGt7q24U,Jair Bolsonaro,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,H5lxcE0H5pk,Mamaefalei,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,xkfGB674Crs,LeStream Replay,true,tangelo-sandwich-coffee,false,Porutuguese
true,en,S9AnH6hgHpA,Jornal da Record,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,fngG7zLiUgs,Maro Schweder - espiritualidade e autoconhecimento,false,tangelo-sandwich-coffee,false,Porutuguese
true,en,C2ejHb3ghwI,Jotabê TV,true,tangelo-sandwich-coffee,false,Porutuguese
